"uniqueID";"item";"self_A";"other_A";"self_B";"other_B";"choice_self";"choice_other";"optionSide";"count_trials"
159;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";3
159;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";4
159;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";5
159;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";6
159;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";7
159;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";8
159;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";9
159;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";10
159;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";11
159;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";12
159;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";13
159;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";14
159;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";15
159;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";16
159;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";17
159;"12";"-0,93";"+1,52";"-1,00";"+1,00";-100;100;"A_left";18
159;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";19
159;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";20
159;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";21
159;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";22
159;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";23
160;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";0
160;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";1
160;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";2
160;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";3
160;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";4
160;"17";"-0,00";"-0,73";"+0,48";"-0,93";0;-73;"A_left";5
160;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";6
160;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";7
160;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";8
160;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";9
160;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";10
160;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";11
160;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";12
160;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";13
160;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";14
160;"23";"+2,73";"-0,00";"+2,93";"+0,48";273;0;"A_left";15
160;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";16
160;"19";"+1,00";"-1,00";"+1,52";"-0,93";100;-100;"A_left";17
160;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";18
160;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";19
160;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";20
160;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";21
160;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";22
160;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";23
161;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";0
161;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";1
161;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";2
161;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"A_left";3
161;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";4
161;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";5
161;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"B_left";6
161;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";7
161;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";8
161;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";9
161;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";10
161;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";11
161;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";12
161;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";13
161;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";14
161;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"B_left";15
161;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";16
161;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";17
161;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";18
161;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";19
161;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";20
161;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";21
161;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";22
161;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";23
162;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";0
162;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";1
162;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";2
162;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";3
162;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";4
162;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";5
162;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";6
162;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";7
162;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";8
162;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";9
162;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";10
162;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";11
162;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";12
162;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";13
162;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";14
162;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";15
162;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";16
162;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";17
162;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";18
162;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";19
162;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";20
162;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";21
162;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";22
162;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";23
163;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";0
163;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";1
163;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";2
163;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";3
163;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";4
163;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";5
163;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";6
163;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";7
163;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";8
163;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";9
163;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";10
163;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";11
163;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";12
163;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";13
163;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";14
163;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";15
163;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";16
163;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";17
163;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";18
163;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";19
163;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";20
163;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";21
163;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";22
163;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";23
164;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"B_left";0
164;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";1
164;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";2
164;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";3
164;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";4
164;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";5
164;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";6
164;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";7
164;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";8
164;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"B_left";9
164;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";10
164;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";11
164;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";12
164;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";13
164;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";14
164;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";15
164;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";16
164;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";17
164;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";18
164;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";19
164;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";20
164;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";21
164;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"A_left";22
164;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";23
165;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";0
165;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";1
165;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";2
165;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";3
165;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";4
165;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";5
165;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";6
165;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";7
165;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";8
165;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";9
165;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";10
165;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";11
165;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";12
165;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";13
165;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";14
165;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";15
165;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";16
165;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";17
165;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";18
165;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";19
165;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";20
165;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";21
165;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";22
165;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";23
166;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";0
166;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";1
166;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";2
166;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";3
166;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";4
166;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";5
166;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";6
166;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";7
166;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";8
166;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";9
166;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";10
166;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";11
166;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";12
166;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";13
166;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";14
166;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";15
166;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";16
166;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";17
166;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";18
166;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";19
166;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";20
166;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";21
166;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";22
166;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";23
167;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";0
167;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";1
167;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";2
167;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";3
167;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";4
167;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"B_left";5
167;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";6
167;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";7
167;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";8
167;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";9
167;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"A_left";10
167;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";11
167;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";12
167;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";13
167;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";14
167;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";15
167;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";16
167;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";17
167;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";18
167;"12";"-0,93";"+1,52";"-1,00";"+1,00";-100;100;"B_left";19
167;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";20
167;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";21
167;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";22
167;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";23
168;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";0
168;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";1
168;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";2
168;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";3
168;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";4
168;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";5
168;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";6
168;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";7
168;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";8
168;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";9
168;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";10
168;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";11
168;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";12
168;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";13
168;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";14
168;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";15
168;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";16
168;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";17
168;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";18
168;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";19
168;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";20
168;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";21
168;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";22
168;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";23
169;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";0
169;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";1
169;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";2
169;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";3
169;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";4
169;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";5
169;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";6
169;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";7
169;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";8
169;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";9
169;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";10
169;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";11
169;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";12
169;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";13
169;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";14
169;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";15
169;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";16
169;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";17
169;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";18
169;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";19
169;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";20
169;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";21
169;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";22
169;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";23
170;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";0
170;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";1
170;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";2
170;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";3
170;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";4
170;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";5
170;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";6
170;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";7
170;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";8
170;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";9
170;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";10
170;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";11
170;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";12
170;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";13
170;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";14
170;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";15
170;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";16
170;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";17
170;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";18
170;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";19
170;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";20
170;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";21
170;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";22
170;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";23
171;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";0
171;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";1
171;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";2
171;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";3
171;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";4
171;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";5
171;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";6
171;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"A_left";7
171;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"A_left";8
171;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";9
171;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";10
171;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";11
171;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";12
171;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";13
171;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";14
171;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";15
171;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"A_left";16
171;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";17
171;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";18
171;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";19
171;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";20
171;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";21
171;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";22
171;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";23
172;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";0
172;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";1
172;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";2
172;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";3
172;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";4
172;"6";"+1,52";"+2,93";"+1,00";"+3,00";100;300;"B_left";5
172;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";6
172;"15";"-0,73";"-0,00";"-0,41";"-0,41";-73;0;"B_left";7
172;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";8
172;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";9
172;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"B_left";10
172;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";11
172;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";12
172;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";13
172;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";14
172;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";15
172;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";16
172;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";17
172;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";18
172;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";19
172;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";20
172;"18";"+0,48";"-0,93";"+1,00";"-1,00";48;-93;"A_left";21
172;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";22
172;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"B_left";23
173;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";0
173;"19";"+1,00";"-1,00";"+1,52";"-0,93";100;-100;"B_left";1
173;"12";"-0,93";"+1,52";"-1,00";"+1,00";-100;100;"B_left";2
173;"11";"-0,73";"+2,00";"-0,93";"+1,52";-93;152;"B_left";3
173;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";4
173;"20";"+1,52";"-0,93";"+2,00";"-0,73";152;-93;"B_left";5
173;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";6
173;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";7
173;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";8
173;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";9
